chembl_id,assay_type,molregno_num,confidence_score
CHEMBL916228,F,33,5
CHEMBL919042,B,47,5
CHEMBL914455,B,51,5
CHEMBL918244,B,52,5
CHEMBL904583,B,35,5
CHEMBL887680,B,45,5
CHEMBL889052,B,37,5
CHEMBL889442,B,37,5
CHEMBL890778,B,34,5
CHEMBL896459,B,42,5
CHEMBL896482,B,36,5
CHEMBL900658,B,36,5
CHEMBL900659,B,36,5
CHEMBL925132,B,76,5
CHEMBL943064,B,55,5
CHEMBL928324,B,77,5
CHEMBL946892,B,36,5
CHEMBL949101,B,38,5
CHEMBL949104,B,69,5
CHEMBL949573,B,58,5
CHEMBL949574,B,60,5
CHEMBL942212,B,33,5
CHEMBL1007190,B,34,5
CHEMBL1003684,B,33,5
CHEMBL978910,B,39,5
CHEMBL978911,B,38,5
CHEMBL1008211,B,33,5
CHEMBL968023,B,42,5
CHEMBL946689,B,38,5
CHEMBL1015167,B,34,5
CHEMBL957596,B,40,5
CHEMBL1026068,B,37,5
CHEMBL1054122,F,51,5
CHEMBL1054123,B,65,5
CHEMBL1061205,B,33,5
CHEMBL1040171,B,33,5
CHEMBL1072732,B,35,5
CHEMBL1074224,B,34,5
CHEMBL1110301,B,34,5
CHEMBL1115416,B,60,5
CHEMBL1175371,B,35,5
CHEMBL1176404,B,34,5
CHEMBL1211419,B,54,5
CHEMBL1614319,F,219,5
CHEMBL1613807,F,349,5
CHEMBL1614257,F,37911,5
CHEMBL1614408,F,114,5
CHEMBL1614465,F,125,5
CHEMBL1614531,F,9571,5
CHEMBL1613809,F,89,5
CHEMBL1613867,F,349,5
CHEMBL1613870,F,1000,5
CHEMBL1613874,F,268,5
CHEMBL1613948,F,81,5
CHEMBL1613988,F,95,5
CHEMBL1614001,F,349,5
CHEMBL1614085,F,61,5
CHEMBL1614098,F,400,5
CHEMBL1614434,F,400,5
CHEMBL1663323,B,68,5
CHEMBL1685975,B,33,5
CHEMBL1738081,B,45,5
CHEMBL1738090,F,202,5
CHEMBL1614223,B,88,5
CHEMBL1613929,B,400,5
CHEMBL1613933,B,7272,5
CHEMBL1737904,F,140,5
CHEMBL1738098,B,45,5
CHEMBL1613917,B,88,5
CHEMBL1738444,F,58,5
CHEMBL1777304,B,37,5
CHEMBL1781313,B,37,5
CHEMBL1781314,B,37,5
CHEMBL1803857,B,64,5
CHEMBL1805112,B,40,5
CHEMBL1804239,B,36,5
CHEMBL1816185,B,33,5
CHEMBL1819838,B,67,5
CHEMBL1820190,B,33,5
CHEMBL1820191,B,33,5
CHEMBL1820192,B,33,5
CHEMBL1820193,B,33,5
CHEMBL1820194,B,33,5
CHEMBL1820195,B,33,5
CHEMBL1820196,B,33,5
CHEMBL1820197,B,33,5
CHEMBL1820198,B,33,5
CHEMBL1820199,B,33,5
CHEMBL1820200,B,33,5
CHEMBL1820201,B,33,5
CHEMBL1820202,B,33,5
CHEMBL1820203,B,33,5
CHEMBL1820204,B,33,5
CHEMBL1820205,B,33,5
CHEMBL1825507,B,47,5
CHEMBL1837763,B,35,5
CHEMBL1909155,B,1742,5
CHEMBL1912764,B,37,5
CHEMBL1912765,B,37,5
CHEMBL1912766,B,37,5
CHEMBL1912767,B,37,5
CHEMBL1919325,B,53,5
CHEMBL1924801,B,39,5
CHEMBL1941974,B,56,5
CHEMBL1959825,B,44,5
CHEMBL2067437,B,104,5
CHEMBL2071882,B,35,5
CHEMBL2071883,B,35,5
CHEMBL2071885,B,35,5
CHEMBL2114813,F,50,5
CHEMBL2149722,B,42,5
CHEMBL2155334,B,40,5
CHEMBL2166325,B,52,5
CHEMBL2174232,B,48,5
CHEMBL2174233,B,44,5
CHEMBL2186145,B,59,5
CHEMBL2187066,B,36,5
CHEMBL2182642,B,33,5
CHEMBL2182643,B,33,5
CHEMBL2188176,B,62,5
CHEMBL2219379,B,158,5
CHEMBL2219380,B,158,5
CHEMBL2218974,B,158,5
CHEMBL2218975,B,158,5
CHEMBL2218998,B,158,5
CHEMBL2218999,B,158,5
CHEMBL3052128,B,84,5
CHEMBL3077060,B,58,5
CHEMBL3076710,B,33,5
CHEMBL3077240,B,64,5
CHEMBL3074803,B,35,5
CHEMBL3075002,B,43,5
CHEMBL2320287,B,53,5
CHEMBL2321167,B,73,5
CHEMBL2321170,B,74,5
CHEMBL2320635,B,48,5
CHEMBL2319602,B,43,5
CHEMBL2338835,B,73,5
CHEMBL2352644,B,45,5
CHEMBL2390167,B,36,5
CHEMBL2388390,B,36,5
CHEMBL2406371,B,43,5
CHEMBL2406372,B,43,5
CHEMBL2416774,B,38,5
CHEMBL2424333,B,34,5
CHEMBL2434496,B,52,5
CHEMBL2432168,B,33,5
CHEMBL2445178,B,33,5
CHEMBL2445179,B,42,5
CHEMBL2447758,B,83,5
CHEMBL2447759,B,53,5
CHEMBL3110996,B,37,5
CHEMBL3119571,B,53,5
CHEMBL3119595,B,44,5
CHEMBL3119596,B,54,5
CHEMBL3136838,B,53,5
CHEMBL3227631,B,41,5
CHEMBL3239747,B,54,5
CHEMBL3240666,B,34,5
CHEMBL3284354,B,35,5
CHEMBL3294779,B,37,5
CHEMBL3384538,B,51,5
CHEMBL3381112,B,35,5
CHEMBL3387899,B,33,5
CHEMBL3374667,B,44,5
CHEMBL3378419,B,35,5
CHEMBL3373057,B,43,5
CHEMBL3372544,B,40,5
CHEMBL3379221,B,72,5
CHEMBL3380585,B,35,5
CHEMBL3373316,B,44,5
CHEMBL3373317,B,44,5
CHEMBL3364105,B,61,5
CHEMBL3367172,B,37,5
CHEMBL3396869,B,33,5
CHEMBL3396870,B,34,5
CHEMBL3406946,B,33,5
CHEMBL3411188,B,39,5
CHEMBL3412888,B,48,5
CHEMBL3413067,B,50,5
CHEMBL3428203,B,34,5
CHEMBL3428578,B,60,5
CHEMBL3580290,B,39,5
CHEMBL3579280,B,40,5
CHEMBL3595950,B,81,5
CHEMBL3595951,B,79,5
CHEMBL3595952,B,79,5
CHEMBL3595953,B,79,5
CHEMBL3599631,B,42,5
CHEMBL3599633,B,34,5
CHEMBL3619967,B,58,5
CHEMBL3637037,B,33,5
CHEMBL3637459,B,35,5
CHEMBL3706359,B,51,5
CHEMBL3706369,B,429,5
CHEMBL3734230,B,40,5
CHEMBL3734231,B,40,5
CHEMBL3734232,B,40,5
CHEMBL3736929,B,34,5
CHEMBL3761968,B,43,5
CHEMBL3761210,B,44,5
CHEMBL3767926,B,39,5
CHEMBL3782822,B,37,5
CHEMBL3796363,B,40,5
CHEMBL3803421,B,55,5
CHEMBL3810797,B,33,5
CHEMBL3821343,B,34,5
CHEMBL3861666,B,41,5
CHEMBL3863192,B,96,5
CHEMBL3864389,B,52,5
CHEMBL3864807,B,33,5
CHEMBL3875855,B,47,5
CHEMBL3880708,B,73,5
CHEMBL3880797,B,105,5
CHEMBL3881963,B,245,5
CHEMBL3882750,B,409,5
CHEMBL3883124,B,91,5
CHEMBL4016143,B,74,5
CHEMBL4156812,F,34,5
CHEMBL4184971,B,35,5
CHEMBL4184972,B,35,5
CHEMBL4189642,B,52,5
CHEMBL4189643,B,52,5
CHEMBL4189644,B,52,5
CHEMBL4196249,B,36,5
CHEMBL4201828,B,41,5
CHEMBL4219632,B,33,5
CHEMBL4219633,B,33,5
CHEMBL4256954,B,52,5
CHEMBL4257286,B,34,5
CHEMBL4274314,B,41,5
CHEMBL4275274,B,41,5
CHEMBL4305655,B,77,5
CHEMBL4305658,B,67,5
CHEMBL4305659,B,49,5
CHEMBL4305675,B,39,5
CHEMBL4315553,B,33,5
CHEMBL4316276,B,70,5
CHEMBL4316278,B,68,5
CHEMBL4333205,B,103,5
CHEMBL4345396,B,36,5
CHEMBL4345397,B,36,5
CHEMBL4370954,B,36,5
CHEMBL4370955,B,36,5
CHEMBL4370956,B,36,5
CHEMBL4378263,B,36,5
CHEMBL4378285,B,45,5
CHEMBL4385684,B,36,5
CHEMBL4385685,B,36,5
CHEMBL4385686,B,36,5
CHEMBL4385687,B,36,5
CHEMBL4388125,B,57,5
CHEMBL4397817,B,39,5
CHEMBL4409073,B,35,5
CHEMBL4420664,B,244,5
CHEMBL4420665,B,244,5
CHEMBL4420671,B,284,5
CHEMBL4481482,B,40,5
CHEMBL4481483,B,55,5
CHEMBL4481901,B,66,5
CHEMBL4495586,F,52,5
CHEMBL4618639,B,37,5
CHEMBL4620512,B,60,5
CHEMBL4621587,A,59,5
CHEMBL4628555,B,36,5
CHEMBL4628556,B,39,5
CHEMBL4629286,B,41,5
CHEMBL4629287,B,41,5
CHEMBL4649950,F,11042,5
CHEMBL4666933,B,57,5
CHEMBL4669365,B,34,5
CHEMBL4670398,A,34,5
CHEMBL4681440,B,33,5
CHEMBL4705210,B,61,5
CHEMBL4725767,B,56,5
CHEMBL4736069,B,69,5
CHEMBL4736070,B,70,5
CHEMBL4736071,B,69,5
CHEMBL4736072,B,70,5
CHEMBL4736073,B,70,5
CHEMBL4736074,B,70,5
CHEMBL4736075,B,34,5
