chembl_id,assay_type,molregno_num,confidence_score
CHEMBL646770,F,37,4
CHEMBL648708,B,37,4
CHEMBL647535,B,36,4
CHEMBL647616,B,34,4
CHEMBL643446,B,43,4
CHEMBL643628,B,33,4
CHEMBL645291,B,44,4
CHEMBL875016,B,61,4
CHEMBL649225,B,35,4
CHEMBL648726,B,50,4
CHEMBL649429,B,37,4
CHEMBL647023,B,38,4
CHEMBL649631,B,37,4
CHEMBL649334,B,35,4
CHEMBL649340,B,68,4
CHEMBL649341,B,36,4
CHEMBL645393,B,60,4
CHEMBL645561,B,45,4
CHEMBL645253,B,100,4
CHEMBL648957,B,40,4
CHEMBL648761,B,65,4
CHEMBL648762,B,50,4
CHEMBL647791,B,53,4
CHEMBL647802,B,35,4
CHEMBL647885,B,50,4
CHEMBL649502,B,44,4
CHEMBL649303,B,84,4
CHEMBL647025,B,35,4
CHEMBL649493,B,37,4
CHEMBL650855,F,49,4
CHEMBL650164,B,102,4
CHEMBL653127,B,69,4
CHEMBL651552,B,65,4
CHEMBL652348,B,38,4
CHEMBL651000,B,35,4
CHEMBL652360,B,57,4
CHEMBL652372,B,81,4
CHEMBL648138,B,48,4
CHEMBL648139,B,48,4
CHEMBL858255,B,51,4
CHEMBL650289,B,43,4
CHEMBL651949,B,38,4
CHEMBL652558,B,44,4
CHEMBL652559,B,40,4
CHEMBL652562,B,52,4
CHEMBL651190,B,38,4
CHEMBL650183,B,46,4
CHEMBL650073,B,39,4
CHEMBL650075,B,43,4
CHEMBL650082,B,49,4
CHEMBL647669,B,91,4
CHEMBL647671,B,68,4
CHEMBL651803,B,52,4
CHEMBL650792,B,52,4
CHEMBL652255,B,39,4
CHEMBL883335,B,42,4
CHEMBL652658,B,40,4
CHEMBL650217,F,57,4
CHEMBL650218,F,48,4
CHEMBL654262,B,38,4
CHEMBL653614,B,48,4
CHEMBL657158,F,46,4
CHEMBL657159,F,34,4
CHEMBL659805,F,43,4
CHEMBL659806,F,40,4
CHEMBL874674,F,43,4
CHEMBL656449,F,40,4
CHEMBL656450,F,43,4
CHEMBL663023,B,37,4
CHEMBL659628,B,132,4
CHEMBL662784,B,64,4
CHEMBL662785,B,68,4
CHEMBL663471,B,64,4
CHEMBL664841,B,48,4
CHEMBL876700,B,46,4
CHEMBL663971,B,36,4
CHEMBL664572,B,93,4
CHEMBL668904,B,154,4
CHEMBL668605,F,46,4
CHEMBL669220,F,43,4
CHEMBL669726,B,34,4
CHEMBL673004,B,33,4
CHEMBL675840,B,36,4
CHEMBL675868,B,34,4
CHEMBL670661,B,73,4
CHEMBL676644,B,33,4
CHEMBL671535,B,36,4
CHEMBL679678,B,42,4
CHEMBL682115,B,77,4
CHEMBL677813,F,45,4
CHEMBL678563,B,49,4
CHEMBL678972,B,33,4
CHEMBL680602,B,37,4
CHEMBL680604,B,48,4
CHEMBL677877,B,51,4
CHEMBL681897,B,36,4
CHEMBL681904,B,40,4
CHEMBL680837,B,44,4
CHEMBL680838,B,44,4
CHEMBL682130,B,44,4
CHEMBL682131,B,44,4
CHEMBL682136,B,50,4
CHEMBL680656,B,44,4
CHEMBL677943,B,36,4
CHEMBL678605,B,51,4
CHEMBL877825,B,42,4
CHEMBL683003,B,38,4
CHEMBL681963,F,35,4
CHEMBL688117,F,36,4
CHEMBL856036,F,77,4
CHEMBL687342,F,83,4
CHEMBL688180,F,35,4
CHEMBL692204,F,40,4
CHEMBL692207,F,33,4
CHEMBL700863,F,35,4
CHEMBL699620,F,35,4
CHEMBL696550,B,38,4
CHEMBL701305,F,58,4
CHEMBL701309,F,58,4
CHEMBL697889,B,103,4
CHEMBL702541,B,33,4
CHEMBL702547,B,55,4
CHEMBL699623,B,84,4
CHEMBL701213,F,69,4
CHEMBL701214,F,54,4
CHEMBL701216,F,37,4
CHEMBL704173,B,35,4
CHEMBL700948,B,33,4
CHEMBL709172,B,35,4
CHEMBL704369,B,36,4
CHEMBL704371,B,47,4
CHEMBL704379,B,48,4
CHEMBL709311,B,33,4
CHEMBL704423,B,34,4
CHEMBL879641,F,33,4
CHEMBL705080,F,33,4
CHEMBL709860,B,48,4
CHEMBL708494,F,73,4
CHEMBL715564,B,70,4
CHEMBL715566,B,132,4
CHEMBL715567,B,50,4
CHEMBL714909,B,48,4
CHEMBL714910,B,46,4
CHEMBL714702,F,51,4
CHEMBL714704,B,37,4
CHEMBL714705,B,53,4
CHEMBL714711,F,43,4
CHEMBL713113,B,35,4
CHEMBL713143,B,39,4
CHEMBL716220,F,61,4
CHEMBL716221,F,61,4
CHEMBL719179,F,63,4
CHEMBL728403,B,94,4
CHEMBL729968,B,50,4
CHEMBL732095,B,40,4
CHEMBL732620,B,36,4
CHEMBL732887,B,33,4
CHEMBL734660,B,41,4
CHEMBL731153,F,81,4
CHEMBL840877,F,55,4
CHEMBL744915,B,49,4
CHEMBL748208,B,48,4
CHEMBL748211,B,50,4
CHEMBL749220,B,46,4
CHEMBL749221,B,46,4
CHEMBL749222,B,46,4
CHEMBL749227,B,39,4
CHEMBL748835,B,34,4
CHEMBL747399,B,34,4
CHEMBL744130,B,38,4
CHEMBL744131,B,38,4
CHEMBL744136,B,42,4
CHEMBL744138,B,42,4
CHEMBL746426,B,34,4
CHEMBL746427,B,34,4
CHEMBL749929,B,38,4
CHEMBL749931,B,39,4
CHEMBL751545,B,36,4
CHEMBL751546,B,36,4
CHEMBL751547,B,60,4
CHEMBL751548,B,60,4
CHEMBL752170,B,66,4
CHEMBL752171,B,66,4
CHEMBL746865,B,60,4
CHEMBL745462,B,37,4
CHEMBL744072,B,53,4
CHEMBL744073,B,85,4
CHEMBL746875,B,49,4
CHEMBL746726,B,40,4
CHEMBL746728,B,40,4
CHEMBL752467,B,88,4
CHEMBL752468,B,88,4
CHEMBL751883,B,76,4
CHEMBL748106,B,42,4
CHEMBL748107,B,53,4
CHEMBL751464,B,48,4
CHEMBL751569,B,51,4
CHEMBL749643,B,59,4
CHEMBL748089,B,34,4
CHEMBL747985,F,38,4
CHEMBL748569,B,52,4
CHEMBL882176,B,53,4
CHEMBL747487,B,40,4
CHEMBL752917,B,71,4
CHEMBL748858,B,34,4
CHEMBL747854,B,66,4
CHEMBL748018,B,64,4
CHEMBL750934,B,33,4
CHEMBL751502,B,45,4
CHEMBL751506,B,41,4
CHEMBL752675,B,51,4
CHEMBL753411,B,37,4
CHEMBL761449,B,74,4
CHEMBL765582,B,69,4
CHEMBL766247,B,99,4
CHEMBL758627,B,53,4
CHEMBL758630,B,51,4
CHEMBL758788,B,36,4
CHEMBL757136,B,37,4
CHEMBL761031,B,43,4
CHEMBL763611,B,46,4
CHEMBL763612,B,36,4
CHEMBL764284,B,39,4
CHEMBL765546,B,45,4
CHEMBL765548,B,46,4
CHEMBL759163,B,46,4
CHEMBL758018,B,34,4
CHEMBL758020,B,34,4
CHEMBL757886,B,36,4
CHEMBL757891,B,36,4
CHEMBL768653,B,76,4
CHEMBL765421,B,52,4
CHEMBL764110,B,39,4
CHEMBL760946,B,35,4
CHEMBL764829,B,38,4
CHEMBL764836,B,39,4
CHEMBL761548,B,43,4
CHEMBL761483,B,37,4
CHEMBL767077,B,42,4
CHEMBL767092,B,36,4
CHEMBL765688,B,35,4
CHEMBL768608,B,58,4
CHEMBL768609,B,34,4
CHEMBL767496,B,49,4
CHEMBL858257,B,36,4
CHEMBL762412,B,65,4
CHEMBL762594,B,33,4
CHEMBL762596,B,33,4
CHEMBL765358,B,35,4
CHEMBL765359,B,38,4
CHEMBL760771,B,66,4
CHEMBL767954,B,97,4
CHEMBL769458,B,90,4
CHEMBL772600,B,70,4
CHEMBL767982,B,33,4
CHEMBL768001,B,41,4
CHEMBL766844,B,45,4
CHEMBL767434,B,41,4
CHEMBL772135,F,39,4
CHEMBL770563,F,42,4
CHEMBL770195,F,47,4
CHEMBL774992,F,65,4
CHEMBL774540,F,37,4
CHEMBL777139,F,46,4
CHEMBL776835,F,63,4
CHEMBL776838,F,62,4
CHEMBL776839,F,63,4
CHEMBL780728,F,48,4
CHEMBL781361,F,65,4
CHEMBL878959,F,33,4
CHEMBL872848,F,33,4
CHEMBL786559,F,36,4
CHEMBL785608,F,41,4
CHEMBL788039,F,39,4
CHEMBL788040,F,37,4
CHEMBL788041,F,39,4
CHEMBL786468,F,39,4
CHEMBL786469,F,39,4
CHEMBL883354,F,46,4
CHEMBL792320,F,55,4
CHEMBL796076,F,48,4
CHEMBL795007,B,43,4
CHEMBL806885,B,34,4
CHEMBL806886,B,35,4
CHEMBL806887,B,34,4
CHEMBL807246,F,44,4
CHEMBL806152,B,115,4
CHEMBL806153,B,163,4
CHEMBL806154,B,43,4
CHEMBL813360,B,71,4
CHEMBL813361,B,52,4
CHEMBL812283,B,36,4
CHEMBL809380,F,102,4
CHEMBL816515,F,35,4
CHEMBL817287,B,35,4
CHEMBL817289,B,45,4
CHEMBL811859,B,57,4
CHEMBL812859,B,83,4
CHEMBL812860,B,163,4
CHEMBL817093,B,83,4
CHEMBL819255,F,42,4
CHEMBL857532,B,59,4
CHEMBL815469,B,116,4
CHEMBL821283,B,44,4
CHEMBL821066,B,44,4
CHEMBL821067,B,38,4
CHEMBL821556,B,34,4
CHEMBL824582,B,50,4
CHEMBL821497,B,65,4
CHEMBL821500,B,59,4
CHEMBL821506,B,58,4
CHEMBL821996,F,70,4
CHEMBL821997,B,65,4
CHEMBL823594,B,33,4
CHEMBL824111,B,42,4
CHEMBL823484,B,44,4
CHEMBL819453,F,39,4
CHEMBL845360,B,41,4
CHEMBL844027,B,44,4
CHEMBL844028,B,43,4
CHEMBL841641,B,82,4
CHEMBL841642,B,36,4
CHEMBL846170,B,35,4
CHEMBL844648,B,51,4
CHEMBL840516,B,37,4
CHEMBL845346,F,45,4
CHEMBL849627,B,46,4
CHEMBL849650,B,40,4
CHEMBL847530,B,44,4
CHEMBL846451,B,57,4
CHEMBL840576,B,44,4
CHEMBL846182,B,36,4
CHEMBL847695,B,67,4
CHEMBL848578,B,59,4
CHEMBL848579,B,48,4
CHEMBL848586,B,43,4
CHEMBL846537,B,38,4
CHEMBL849092,B,50,4
CHEMBL822686,B,51,4
CHEMBL849096,B,67,4
CHEMBL848336,B,51,4
CHEMBL846368,B,42,4
CHEMBL848948,B,38,4
CHEMBL847422,F,37,4
CHEMBL847079,B,38,4
CHEMBL847596,B,45,4
CHEMBL848234,B,35,4
CHEMBL848235,B,33,4
CHEMBL843785,B,35,4
CHEMBL843789,B,42,4
CHEMBL849976,B,35,4
CHEMBL847334,B,35,4
CHEMBL840529,B,67,4
CHEMBL847644,B,67,4
CHEMBL847660,B,37,4
CHEMBL849037,B,68,4
CHEMBL851473,B,45,4
CHEMBL881743,B,33,4
CHEMBL850370,B,69,4
CHEMBL840535,B,40,4
CHEMBL851421,B,40,4
CHEMBL851422,B,40,4
CHEMBL852306,B,35,4
CHEMBL826023,B,35,4
CHEMBL849400,B,37,4
CHEMBL849408,B,48,4
CHEMBL847473,B,36,4
CHEMBL852249,B,39,4
CHEMBL848411,F,34,4
CHEMBL849618,F,34,4
CHEMBL850556,B,36,4
CHEMBL850508,B,49,4
CHEMBL848002,B,34,4
CHEMBL850770,B,41,4
CHEMBL849912,B,36,4
CHEMBL851674,B,37,4
CHEMBL850682,B,42,4
CHEMBL846980,B,34,4
CHEMBL881355,B,44,4
CHEMBL849291,B,35,4
CHEMBL880403,B,63,4
CHEMBL850632,B,47,4
CHEMBL850633,B,47,4
CHEMBL850649,B,42,4
CHEMBL851287,B,35,4
CHEMBL850697,B,35,4
CHEMBL826009,B,35,4
CHEMBL847365,B,35,4
CHEMBL851452,B,42,4
CHEMBL851456,B,40,4
CHEMBL851457,B,40,4
CHEMBL851458,B,40,4
CHEMBL850909,B,35,4
CHEMBL848743,B,33,4
CHEMBL848792,B,65,4
CHEMBL845024,B,48,4
CHEMBL845025,B,48,4
CHEMBL845271,B,55,4
CHEMBL850341,F,34,4
CHEMBL839673,B,42,4
CHEMBL839674,B,45,4
CHEMBL840703,B,52,4
CHEMBL840968,B,34,4
CHEMBL840969,B,59,4
CHEMBL841227,B,39,4
CHEMBL838577,B,35,4
CHEMBL851960,B,41,4
CHEMBL851961,B,41,4
CHEMBL841162,B,41,4
CHEMBL840777,B,41,4
CHEMBL826010,B,37,4
CHEMBL848143,B,37,4
CHEMBL840712,B,45,4
CHEMBL840733,B,46,4
CHEMBL838350,B,66,4
CHEMBL828600,B,61,4
CHEMBL832611,B,38,4
CHEMBL831654,B,34,4
CHEMBL870110,B,34,4
CHEMBL870111,B,34,4
CHEMBL870117,B,34,4
CHEMBL870119,B,34,4
CHEMBL867890,B,66,4
CHEMBL854584,F,39,4
CHEMBL920549,B,58,4
CHEMBL895598,F,33,4
CHEMBL928295,B,35,4
CHEMBL985337,F,34,4
CHEMBL985339,F,34,4
CHEMBL1614128,B,367,4
CHEMBL1614304,B,367,4
CHEMBL1738583,F,99,4
CHEMBL1738683,F,92,4
CHEMBL1769604,B,84,4
CHEMBL1794359,F,25097,4
CHEMBL1794400,B,118,4
CHEMBL1794484,F,229,4
CHEMBL1949022,B,38,4
CHEMBL1963970,F,231,4
CHEMBL1963907,F,230,4
CHEMBL2184827,B,60,4
CHEMBL3378418,B,35,4
CHEMBL3370250,B,47,4
CHEMBL3887037,B,55,4
CHEMBL3887622,B,56,4
CHEMBL3887671,B,53,4
CHEMBL3887822,B,101,4
CHEMBL3888128,B,106,4
CHEMBL3888179,B,206,4
CHEMBL3888180,B,291,4
CHEMBL3888536,B,331,4
CHEMBL3888635,B,235,4
CHEMBL3888750,B,186,4
CHEMBL3889021,B,45,4
CHEMBL3889055,B,34,4
CHEMBL4013726,B,51,4
CHEMBL4507823,B,140,4
CHEMBL4507841,B,157,4
